"wildfire","datetime","city","state","population","latitude","longitude","computed_daynight_sza","brightness"
0,2020-03-05 19:16:11.167186,NA,NA,NA,-29.5168754300896,124.440726336276,"D",0
0,2020-09-14 21:27:42.816628,NA,NA,NA,-17.6169938594675,134.740669931547,"D",0
0,2020-12-23 09:15:15.566363,"Tathra","New South Wales",1523,-36.648720374878,149.935554465812,"N",0
0,2020-11-27 09:36:46.724135,NA,NA,NA,-30.6002171996486,119.155434318088,"D",0
0,2020-01-08 19:52:46.511513,NA,NA,NA,-24.410724689388,127.469832926077,"N",0
0,2020-03-16 20:26:49.336391,NA,NA,NA,-28.0336605642802,124.269862062464,"D",0
0,2020-09-20 08:36:14.492069,NA,NA,NA,-22.493902997924,143.651048427955,"D",0
0,2020-05-08 09:49:58.391196,NA,NA,NA,-21.2998542202968,130.140602729392,"N",0
0,2020-06-14 19:37:27.485973,NA,NA,NA,-29.1823083709718,129.384736102012,"D",0
0,2020-03-19 20:05:59.387245,NA,NA,NA,-21.2112155304315,135.533316532085,"D",0
0,2020-08-04 09:26:24.194846,NA,NA,NA,-31.4162373181934,127.596159328527,"D",0
0,2020-10-31 09:56:58.161573,NA,NA,NA,-25.5160056814721,140.466588246425,"D",0
0,2020-03-05 09:23:15.658916,NA,NA,NA,-25.3435208027743,132.318021706112,"N",0
0,2020-08-25 19:57:46.303238,NA,NA,NA,-23.0259029817562,134.528584361035,"N",0
0,2020-06-09 20:36:36.095818,NA,NA,NA,-23.480311792545,145.881267918848,"N",0
0,2020-12-20 09:21:37.02731,NA,NA,NA,-18.8908233245278,144.738179093054,"D",0
0,2020-06-30 20:28:22.404675,NA,NA,NA,-25.0594454813322,143.458059880819,"N",0
0,2020-07-19 08:39:04.310817,NA,NA,NA,-28.2193369312081,126.654626051264,"D",0
0,2020-01-06 09:59:59.464849,"Esperance","Western Australia",2080,-32.9398188096122,122.467083621375,"D",0
0,2020-12-09 08:59:44.362505,NA,NA,NA,-26.3109406494375,137.059375725073,"D",0
0,2020-09-23 09:27:31.432506,"Jindabyne","New South Wales",2233,-36.0684480669641,149.235816504751,"D",0
0,2020-08-22 19:15:01.66189,NA,NA,NA,-21.2454044893745,137.616960609334,"D",0
0,2020-09-11 09:04:25.984444,"Boulder","Western Australia",4825,-30.5537851418266,122.470952046769,"D",0
0,2020-05-04 20:10:24.324076,NA,NA,NA,-32.1219946652881,125.583980234894,"N",0
0,2020-01-27 20:26:41.324159,NA,NA,NA,-22.9567334237312,123.34056497809,"N",0
0,2020-12-30 08:50:01.180863,NA,NA,NA,-25.1060829360433,123.50287616035,"N",0
0,2020-06-01 21:01:53.674869,NA,NA,NA,-20.8505097632878,118.433924419529,"D",0
0,2020-08-02 19:57:21.642737,NA,NA,NA,-26.3004029496046,116.514299184784,"N",0
0,2020-06-25 20:49:53.404241,NA,NA,NA,-27.6165400812648,137.950874223718,"N",0
0,2020-03-26 20:30:06.133149,NA,NA,NA,-18.9917428851401,126.260316896106,"D",0
0,2020-08-20 20:11:00.805243,"Deniliquin","New South Wales",6431,-35.1199490364339,145.582951725619,"D",0
0,2020-11-16 08:59:21.438112,NA,NA,NA,-28.3928189628044,122.247295735826,"D",0
0,2020-06-20 20:28:41.613636,NA,NA,NA,-30.7429302121934,134.152220625478,"N",0
0,2020-08-05 19:16:28.32039,NA,NA,NA,-15.7488954968654,142.561916656465,"D",0
0,2020-07-05 21:17:16.386606,NA,NA,NA,-19.4415566169881,127.969711936548,"N",0
0,2020-10-23 20:04:10.917144,NA,NA,NA,-15.5690906748185,135.480182209806,"D",0
0,2020-06-07 09:00:49.834955,NA,NA,NA,-20.192860942138,121.106330704039,"N",0
0,2020-06-02 20:52:29.850737,NA,NA,NA,-28.3410947064891,138.455374739361,"D",0
0,2020-11-24 20:59:17.910617,NA,NA,NA,-23.2544665428006,118.171600405958,"D",0
0,2020-03-03 09:57:40.665914,"Griffith","New South Wales",18196,-34.0845807595305,146.468953775983,"D",0
0,2020-02-28 09:38:37.353804,"Corowa","New South Wales",5444,-35.5551240072771,146.393018309674,"D",0
0,2020-09-01 20:13:47.490535,NA,NA,NA,-22.4137767413757,125.673894764502,"N",0
0,2020-10-31 09:21:53.130206,NA,NA,NA,-28.1622870226292,117.730823761206,"D",0
0,2020-02-23 09:44:38.571718,NA,NA,NA,-31.002883859372,142.390851359678,"D",0
0,2020-05-17 19:26:12.855908,NA,NA,NA,-19.0638282006016,122.604637992031,"D",0
0,2020-02-07 19:37:52.83812,NA,NA,NA,-27.2382663518321,149.145585833004,"D",0
0,2020-12-13 09:39:00.096176,NA,NA,NA,-25.1707798703893,127.584393325763,"D",0
0,2020-04-06 20:31:53.261975,NA,NA,NA,-16.5900207512883,125.381044202463,"D",0
0,2020-08-30 07:08:01.270647,NA,NA,NA,-26.2327657476634,143.798867109827,"N",0
0,2020-07-01 08:27:27.794066,NA,NA,NA,-18.7541392796884,123.029417606679,"N",0
0,2020-01-08 08:46:05.412957,"Paynesville","Victoria",3480,-37.9537290592774,147.503677018106,"D",0
0,2020-05-21 11:37:43.551624,NA,NA,NA,-21.874829749372,133.86054648949,"N",0
0,2020-03-19 09:21:33.922447,"Trafalgar","Victoria",3839,-37.989005016766,146.183056102292,"N",0
0,2020-08-28 08:54:59.267706,NA,NA,NA,-25.4133738740795,145.759495579912,"D",0
0,2020-09-01 18:32:20.076744,NA,NA,NA,-24.4112230259121,138.173580956118,"D",0
0,2020-03-03 19:31:49.484007,NA,NA,NA,-22.0472597943191,131.999636224341,"D",0
0,2020-10-20 19:52:35.358268,NA,NA,NA,-25.727685524464,128.358154051516,"D",0
0,2020-03-26 20:59:31.233031,NA,NA,NA,-22.642266838843,131.42423734741,"N",0
0,2020-01-09 20:13:37.876932,"Nathalia","Victoria",1529,-35.7987129963005,145.294733702956,"D",0
0,2020-10-02 21:04:52.680305,"Howlong","New South Wales",2654,-35.9836135020778,146.596195961212,"D",0
0,2020-02-12 20:53:57.033141,NA,NA,NA,-31.2563585853765,134.412605728853,"D",0
0,2020-08-01 09:20:58.493255,"Deniliquin","New South Wales",6431,-34.570205503411,144.73795693836,"D",0
0,2020-04-16 20:48:05.392948,NA,NA,NA,-19.4623049700803,135.455606788161,"N",0
0,2020-05-24 19:39:42.97971,NA,NA,NA,-21.9394308441978,128.101972324401,"N",0
0,2020-09-14 20:36:33.362362,"Darwin","Northern Territory",139902,-13.058957755454,130.649131535259,"N",0
0,2020-06-03 09:13:41.156093,NA,NA,NA,-30.7048011351058,131.236125075676,"N",0
0,2020-10-08 09:43:19.216792,NA,NA,NA,-12.4428532390935,143.210670400868,"D",0
0,2020-11-12 09:09:39.915509,NA,NA,NA,-19.4694135805466,142.654738670878,"N",0
0,2020-08-29 07:51:29.016604,NA,NA,NA,-30.6793726054748,134.987894825752,"N",0
0,2020-08-27 20:14:35.517447,NA,NA,NA,-27.8136230372734,122.589806400608,"D",0
0,2020-12-19 20:26:04.556748,NA,NA,NA,-27.8293341904407,136.537956617171,"N",0
0,2020-10-20 08:38:43.226677,NA,NA,NA,-24.933854968046,135.368134892364,"N",0
0,2020-05-23 18:34:07.333318,NA,NA,NA,-20.0634688728405,120.216914063804,"N",0
0,2020-09-02 08:03:18.242776,NA,NA,NA,-22.6662995888496,122.513694490062,"D",0
0,2020-02-01 19:49:49.67958,"Bourke","New South Wales",1535,-30.512489023197,144.379453842619,"N",0
0,2020-03-10 20:23:20.913024,NA,NA,NA,-28.1450145675566,132.306601257542,"N",0
0,2020-08-19 08:30:20.096585,NA,NA,NA,-21.4323017772666,134.45823972386,"N",0
0,2020-02-29 20:31:23.523141,"Mareeba","Queensland",8585,-17.3644141517455,143.903933634935,"D",0
0,2020-03-28 20:43:59.367765,NA,NA,NA,-27.6843260246967,129.36120820855,"D",0
0,2020-04-18 09:23:46.487707,NA,NA,NA,-31.3256471465334,133.497131570974,"D",0
0,2020-07-04 19:58:00.811553,NA,NA,NA,-22.5972661315168,143.431669735297,"N",0
0,2020-09-01 17:41:28.689776,NA,NA,NA,-22.15699696241,137.951316369353,"D",0
0,2020-09-16 09:54:32.83143,NA,NA,NA,-19.8027190259269,135.695395836811,"D",0
0,2020-07-07 09:11:57.17308,NA,NA,NA,-27.4869058526396,139.467321725298,"D",0
0,2020-05-24 19:22:06.064905,"Griffith","New South Wales",18196,-34.063447535478,144.994814562023,"N",0
0,2020-09-20 20:50:27.741064,NA,NA,NA,-24.8616081162757,115.602345219171,"D",0
0,2020-12-05 09:44:34.45854,NA,NA,NA,-26.524042303651,142.995492780214,"D",0
0,2020-10-06 20:19:12.64173,NA,NA,NA,-18.7594961097896,131.059565859671,"D",0
0,2020-11-09 19:54:33.197456,NA,NA,NA,-22.9410190249872,149.113850224214,"N",0
0,2020-08-23 08:16:41.400287,NA,NA,NA,-18.8041734847727,126.031634870288,"N",0
0,2020-08-24 18:34:19.882599,NA,NA,NA,-21.9768635084358,115.121014416218,"D",0
0,2020-04-04 19:46:13.625912,NA,NA,NA,-28.2013473458106,144.560169928241,"N",0
0,2020-01-20 10:02:51.158087,"Ipswich","Queensland",232930,-27.7722585302331,152.616430804333,"N",0
0,2020-04-19 20:19:57.959212,NA,NA,NA,-19.4683948817176,131.717050170222,"N",0
0,2020-02-09 20:47:13.883463,"Renmark","South Australia",4634,-33.9367247695961,140.636988296825,"D",0
0,2020-03-19 08:38:40.369875,NA,NA,NA,-22.3489962110587,131.979083941125,"N",0
0,2020-11-16 20:04:31.979492,NA,NA,NA,-20.6464862585341,120.963496710033,"D",0
0,2020-09-02 08:38:46.042175,NA,NA,NA,-30.0772127879803,130.069226122449,"N",0
0,2020-08-13 20:28:01.849073,NA,NA,NA,-29.4719912525033,127.76966609763,"N",0
0,2020-10-29 10:06:46.284744,"Inverell","New South Wales",9654,-30.044144832035,150.562908185361,"N",0
0,2020-02-23 09:04:33.907178,NA,NA,NA,-24.8343968889091,120.706370649838,"D",0
0,2020-04-27 19:47:07.064617,NA,NA,NA,-22.8175848809729,116.473980660242,"D",0
0,2020-07-19 07:38:52.852354,NA,NA,NA,-26.6232646598327,131.314094544918,"D",0
0,2020-02-26 18:51:02.694681,NA,NA,NA,-24.4754172323623,121.95905849229,"D",0
0,2020-08-27 20:47:59.979589,NA,NA,NA,-30.5802083838518,118.045254717067,"N",0
0,2020-09-22 20:22:30.143701,NA,NA,NA,-21.052271363229,138.283874640586,"D",0
0,2020-10-21 21:51:20.544657,"Cootamundra","New South Wales",5732,-34.6838785775651,147.961980869244,"D",0
0,2020-05-07 21:01:35.349976,NA,NA,NA,-24.8044652775463,132.165183547718,"D",0
0,2020-09-02 19:35:25.873446,NA,NA,NA,-21.8217769460961,122.051782931738,"D",0
0,2020-06-26 09:41:23.886312,NA,NA,NA,-29.8034486498103,117.483633084275,"D",0
0,2020-07-25 19:38:22.681766,NA,NA,NA,-23.8353837307349,124.457725661819,"D",0
0,2020-08-16 20:03:21.210852,NA,NA,NA,-25.1495199172373,149.032848315762,"D",0
0,2020-02-07 09:43:15.024516,"Roxby Downs","South Australia",3671,-29.6784960131079,137.212316151248,"N",0
0,2020-02-10 09:29:24.992897,NA,NA,NA,-25.4666637557238,115.362723144825,"D",0
0,2020-03-01 19:09:40.377123,"Port Augusta","South Australia",6562,-31.688271101133,137.930732463494,"N",0
0,2020-02-25 18:23:09.491717,NA,NA,NA,-17.6589663022715,134.993613897071,"D",0
0,2020-05-16 20:52:01.57298,NA,NA,NA,-18.5019726988775,129.475192487873,"D",0
0,2020-08-22 08:17:15.615741,"Mudgee","New South Wales",9830,-32.0297965060333,149.634155167828,"N",0
0,2020-02-14 21:19:58.013479,NA,NA,NA,-23.7153459313698,140.710952359173,"D",0
0,2020-07-15 21:32:24.884794,"Griffith","New South Wales",18196,-33.9820511781456,146.048256742093,"N",0
0,2020-10-21 21:08:46.71457,NA,NA,NA,-25.0603898814788,116.692805909795,"D",0
0,2020-10-13 21:03:07.246204,NA,NA,NA,-19.1199888257657,131.246150830762,"D",0
0,2020-12-25 11:10:30.734259,"Glen Innes","New South Wales",5184,-29.3360900168268,151.806127443857,"D",0
0,2020-02-08 21:54:40.480705,"Mareeba","Queensland",8585,-16.2589578277609,143.879097054837,"D",0
0,2020-08-31 18:36:38.382589,NA,NA,NA,-30.2425415476337,128.839218506755,"N",0
0,2020-08-19 17:14:26.690473,NA,NA,NA,-23.2449243488325,143.602147624611,"N",0
0,2020-07-03 20:18:25.055713,NA,NA,NA,-28.0042333153087,120.520209249827,"D",0
0,2020-01-24 08:55:40.661353,NA,NA,NA,-27.537815187346,147.833673302527,"N",0
0,2020-01-21 19:46:51.914685,NA,NA,NA,-23.0277151163178,116.921552361131,"D",0
0,2020-07-27 20:09:24.759198,NA,NA,NA,-26.8130573985477,143.273871617644,"D",0
0,2020-08-30 08:46:50.499957,"Cootamundra","New South Wales",5732,-34.8013980671598,147.882144268338,"D",0
0,2020-11-18 08:47:52.216057,NA,NA,NA,-25.7266170024278,133.641168031005,"N",0
0,2020-08-01 20:27:22.076244,NA,NA,NA,-19.8570550400522,130.121315661045,"D",0
0,2020-08-28 08:57:27.822671,"Cobar","New South Wales",3369,-30.9284705854628,145.036266715265,"N",0
0,2020-03-26 10:11:16.395952,"Horsham","Victoria",15134,-36.354204332692,142.56596332454,"D",0
0,2020-06-09 19:30:10.219108,NA,NA,NA,-21.963623954785,131.446042724729,"D",0
0,2020-08-19 17:42:22.380776,"Griffith","New South Wales",18196,-34.1713137943814,145.565464815623,"D",0
0,2020-04-22 20:18:17.872875,NA,NA,NA,-25.0963998063219,139.561169414925,"D",0
0,2020-02-28 21:07:41.89125,NA,NA,NA,-21.6733302633551,132.469916983295,"D",0
0,2020-01-27 09:49:03.594704,NA,NA,NA,-29.5135099671355,131.679062476211,"N",0
0,2020-05-23 21:40:31.63017,"Moree","New South Wales",7070,-28.7176031419544,149.912492406869,"D",0
0,2020-12-24 09:24:51.460577,"Esperance","Western Australia",2080,-33.7311768215924,121.770386548465,"D",0
0,2020-02-12 09:54:36.56771,"Bourke","New South Wales",1535,-29.4819878960545,145.480532847596,"D",0
0,2020-08-29 08:30:16.115355,NA,NA,NA,-19.3149862548383,121.436123155416,"D",0
0,2020-08-31 18:42:41.692686,"Bourke","New South Wales",1535,-29.2570933265579,145.763895089628,"N",0
0,2020-04-02 09:20:39.171249,NA,NA,NA,-23.7892622472766,144.344685513612,"D",0
0,2020-05-27 09:58:09.921226,NA,NA,NA,-17.7990375451795,138.474797871253,"N",0
0,2020-11-15 20:35:58.968299,NA,NA,NA,-31.945060718597,143.261861429244,"N",0
0,2020-10-20 09:02:10.099729,"Griffith","New South Wales",18196,-33.4299614579604,145.80182515849,"D",0
0,2020-10-06 20:01:54.242961,NA,NA,NA,-31.9876334084024,125.117218787718,"N",0
0,2020-05-21 23:43:17.270198,NA,NA,NA,-27.3088427511812,144.484113273019,"D",0
0,2020-10-01 19:15:31.273031,"Boulder","Western Australia",4825,-31.4163606076561,122.129429486576,"D",0
0,2020-12-14 11:34:20.311434,NA,NA,NA,-28.777202369095,137.333482170946,"D",0
0,2020-09-01 09:01:54.620759,NA,NA,NA,-24.5358966108227,130.486526934953,"D",0
0,2020-08-12 09:26:16.125218,NA,NA,NA,-26.882405097971,114.226858557017,"N",0
0,2020-08-29 17:57:24.58925,NA,NA,NA,-19.9410669424027,130.076574837128,"D",0
0,2020-06-10 20:09:07.483514,NA,NA,NA,-19.6937318239196,127.525612216508,"D",0
0,2020-12-18 19:22:20.300833,NA,NA,NA,-17.4045757644096,141.191948014554,"N",0
0,2020-06-12 19:59:24.244987,NA,NA,NA,-26.565420484671,149.284697806215,"D",0
0,2020-02-05 09:15:03.872835,NA,NA,NA,-30.5734789015641,142.186380954595,"N",0
0,2020-08-04 19:32:02.310775,NA,NA,NA,-25.0100707389046,144.500331867704,"N",0
0,2020-03-21 20:42:33.627813,NA,NA,NA,-23.4618860980435,134.124182674184,"D",0
0,2020-10-02 08:59:40.103999,NA,NA,NA,-22.3737944756722,120.917946398884,"N",0
0,2020-05-02 10:07:44.300779,"Roxby Downs","South Australia",3671,-31.0627992197879,136.732918666453,"N",0
0,2020-11-19 09:50:52.900066,NA,NA,NA,-26.044242923215,131.721398480479,"N",0
0,2020-12-24 21:55:31.893145,"Narrandera","New South Wales",3783,-35.127847981907,146.69002770838,"N",0
0,2020-11-21 09:00:55.507255,"Ipswich","Queensland",232930,-27.4364470854651,152.702982992622,"D",0
0,2020-06-10 20:36:26.428642,NA,NA,NA,-24.5735542830066,146.457406986707,"D",0
0,2020-04-09 20:32:26.547012,NA,NA,NA,-26.1331137395124,126.031040634347,"D",0
0,2020-09-09 20:03:12.428321,"Deniliquin","New South Wales",6431,-34.8833481314636,144.892248342711,"N",0
0,2020-03-07 18:38:15.421647,NA,NA,NA,-21.9493403805818,140.204678577539,"N",0
0,2020-04-26 20:32:30.754656,NA,NA,NA,-23.3030847178619,126.336611742149,"N",0
0,2020-02-10 20:58:10.087401,NA,NA,NA,-20.0229671799346,120.662236220094,"N",0
0,2020-01-27 20:28:15.478611,NA,NA,NA,-21.7458958930001,126.323213922905,"D",0
0,2020-02-07 18:52:42.331611,"Charters Towers","Queensland",8040,-20.7703765880428,145.358045861259,"N",0
0,2020-01-11 09:13:48.925798,NA,NA,NA,-23.949817999338,118.728551732045,"D",0
0,2020-08-28 09:24:35.468382,"Red Cliffs","Victoria",3070,-34.4949369084086,142.431349082325,"D",0
0,2020-11-17 21:12:46.715202,NA,NA,NA,-20.1832310668787,131.73910555002,"D",0
0,2020-08-20 17:10:14.1079,"Condobolin","New South Wales",2579,-32.6269019637776,147.488696624158,"D",0
0,2020-08-27 18:44:43.929995,NA,NA,NA,-34.3418007225603,135.737823608569,"D",0
0,2020-02-19 21:14:50.43837,NA,NA,NA,-29.0296976203132,116.681912770687,"D",0
0,2020-09-06 20:41:37.718006,"Queenstown","Tasmania",1772,-42.1416830749786,145.451002159507,"D",0
0,2020-02-12 20:57:21.776224,"Renmark","South Australia",4634,-32.9161278228296,141.280871751274,"D",0
0,2020-09-02 09:39:17.921979,NA,NA,NA,-18.7693220322934,140.158202451665,"D",0
0,2020-03-07 08:19:51.704007,NA,NA,NA,-18.1479881762199,133.236277542004,"D",0
0,2020-03-22 20:20:50.751187,NA,NA,NA,-27.8811455441581,140.789896500875,"N",0
0,2020-07-21 10:26:08.373387,NA,NA,NA,-26.1048150440047,141.271616929272,"D",0
0,2020-03-11 21:14:47.028638,NA,NA,NA,-24.2863644825265,117.846702879474,"N",0
0,2020-12-27 17:48:15.505848,"Renmark","South Australia",4634,-33.0373627042313,140.89945933321,"N",0
0,2020-12-13 20:05:41.436905,"Renmark","South Australia",4634,-33.2873969377556,141.276167667538,"N",0
0,2020-02-05 09:08:27.870935,NA,NA,NA,-27.7845378967551,118.598506390509,"N",0
0,2020-06-08 10:06:53.678395,NA,NA,NA,-19.3886047592125,130.851556472327,"D",0
0,2020-12-14 10:47:01.384403,NA,NA,NA,-18.4118241002551,137.130421671188,"N",0
0,2020-10-04 19:27:06.140406,"Boulder","Western Australia",4825,-31.1234911393448,120.124298196058,"N",0
0,2020-08-20 07:31:03.471785,"West Wyalong","New South Wales",2698,-33.7898282163581,146.855329768928,"D",0
0,2020-08-18 07:27:43.76223,NA,NA,NA,-13.9562421009395,143.211518339212,"N",0
0,2020-06-24 21:20:54.226365,NA,NA,NA,-31.1219909803502,128.443524062478,"D",0
0,2020-04-06 20:04:37.722856,"Denman","New South Wales",1547,-32.1452081122279,150.285396703853,"N",0
0,2020-05-29 08:57:16.706131,NA,NA,NA,-29.8893667709783,142.799763516506,"N",0
0,2020-08-28 17:44:54.650174,NA,NA,NA,-22.3088298486837,123.155592003125,"N",0
0,2020-01-24 20:49:44.416631,NA,NA,NA,-28.743415090249,141.152037690014,"N",0
0,2020-07-19 20:33:19.108038,NA,NA,NA,-20.4371943743277,136.214365351298,"N",0
0,2020-12-23 07:22:16.247189,NA,NA,NA,-18.4316480196063,137.268232076604,"D",0
0,2020-04-16 09:06:32.121996,NA,NA,NA,-20.2914092897787,130.380293491194,"D",0
0,2020-03-02 20:26:24.594425,NA,NA,NA,-20.2460045223207,119.335117609655,"N",0
0,2020-09-12 20:33:48.676586,NA,NA,NA,-21.1913500356409,135.181912682457,"D",0
0,2020-02-04 20:46:20.576085,NA,NA,NA,-32.2665661933723,140.61268651034,"D",0
0,2020-05-31 20:09:12.906596,NA,NA,NA,-27.4141259208299,145.234300685227,"N",0
0,2020-04-12 20:51:44.778761,NA,NA,NA,-27.1057290701708,121.49085695028,"N",0
0,2020-05-02 21:13:49.021981,NA,NA,NA,-22.2110190987894,124.378312238582,"N",0
0,2020-07-06 20:38:33.127013,NA,NA,NA,-18.259430887622,132.143261084187,"D",0
0,2020-08-20 19:47:57.656553,NA,NA,NA,-32.0833064289464,140.075770171218,"D",0
0,2020-07-01 20:27:08.700113,NA,NA,NA,-27.7437341893408,138.42943493551,"D",0
0,2020-09-01 06:15:14.151176,NA,NA,NA,-25.2966828490676,124.863736628397,"N",0
0,2020-10-15 09:54:29.319042,NA,NA,NA,-21.0376299623884,126.12783154349,"D",0
0,2020-08-01 20:01:42.118717,NA,NA,NA,-28.1459536252985,125.828160353686,"N",0
0,2020-05-24 20:37:57.221434,NA,NA,NA,-23.1209044500543,138.394696702343,"D",0
0,2020-11-09 09:09:44.883706,NA,NA,NA,-27.7539600052352,125.387858095428,"N",0
0,2020-11-05 09:04:06.243101,"Red Cliffs","Victoria",3070,-34.8796232019398,142.728331242094,"D",0
0,2020-12-05 19:33:31.627089,NA,NA,NA,-24.2931940831526,148.162024909718,"D",0
0,2020-04-06 20:44:39.356564,NA,NA,NA,-25.3593275759398,119.303073071237,"D",0
0,2020-03-08 09:41:52.474182,NA,NA,NA,-24.747845357286,113.691571730119,"N",0
0,2020-07-02 08:47:01.630477,NA,NA,NA,-17.9840895712957,132.680102806608,"N",0
0,2020-08-28 19:29:07.700472,NA,NA,NA,-15.7514962709709,142.469626737998,"N",0
0,2020-02-23 20:45:08.687462,NA,NA,NA,-31.0380756393377,141.247982908868,"D",0
0,2020-08-28 08:56:29.824883,NA,NA,NA,-16.7924961020648,137.591990298048,"D",0
0,2020-08-27 21:04:15.665122,NA,NA,NA,-25.8974090640449,125.758967769897,"N",0
0,2020-10-20 09:35:39.019844,NA,NA,NA,-28.1933537611266,126.167502112937,"N",0
0,2020-09-19 09:44:15.524578,NA,NA,NA,-27.0453366596028,143.925663065454,"N",0
0,2020-08-19 20:18:58.228559,"Stawell","Victoria",5627,-37.4266206541648,142.791236296323,"N",0
0,2020-06-05 10:14:51.449217,NA,NA,NA,-26.441131124194,117.232868224284,"D",0
0,2020-08-24 19:37:58.695663,NA,NA,NA,-20.3929757535411,121.717324903939,"D",0
0,2020-06-24 20:44:50.314442,"Bourke","New South Wales",1535,-30.597389760514,145.608406389778,"N",0
0,2020-08-22 18:59:53.691939,NA,NA,NA,-19.8245291662071,142.361709557049,"N",0
0,2020-01-08 20:52:46.089404,NA,NA,NA,-26.0546703397328,144.564756813362,"D",0
0,2020-03-05 21:50:16.414927,NA,NA,NA,-22.5522462577712,138.80500254103,"N",0
0,2020-08-05 19:05:23.332043,NA,NA,NA,-27.5878305289047,127.74332020133,"N",0
0,2020-08-04 18:43:37.624962,NA,NA,NA,-20.0142299590577,140.436379338798,"N",0
0,2020-04-13 20:01:17.372751,NA,NA,NA,-23.3664296942443,134.16182369934,"D",0
0,2020-12-12 21:18:30.472133,NA,NA,NA,-30.6986371673196,131.799467847677,"N",0
0,2020-06-19 08:56:05.102652,NA,NA,NA,-32.973888387123,144.152786093049,"D",0
0,2020-01-17 09:25:48.471232,NA,NA,NA,-28.769991587082,122.034884721847,"D",0
0,2020-04-19 21:02:40.822947,NA,NA,NA,-17.9067818099287,136.868511805598,"D",0
0,2020-08-29 07:31:22.428661,NA,NA,NA,-20.9698031883082,120.789104816006,"D",0
0,2020-10-01 20:21:02.653595,NA,NA,NA,-29.3680705381163,117.93411694405,"D",0
0,2020-09-16 20:31:39.406567,NA,NA,NA,-22.4200875100591,132.029083453378,"D",0
0,2020-02-21 20:46:14.352367,NA,NA,NA,-21.6846805092878,147.361552847549,"D",0
0,2020-03-28 08:38:16.372782,NA,NA,NA,-27.0741042183054,128.15736469642,"N",0
0,2020-02-07 10:03:28.593674,"Deeragun","Queensland",4250,-18.494978209302,146.066366513267,"D",0
0,2020-06-19 20:15:43.197969,"Tatura","Victoria",4259,-36.4626942413018,145.257173176911,"D",0
0,2020-04-11 20:32:58.391074,NA,NA,NA,-31.2486758953144,139.21948512589,"D",0
0,2020-08-21 09:07:18.554394,"Grafton","New South Wales",10408,-29.619528200474,152.606768981293,"N",0
0,2020-06-30 10:10:15.312479,NA,NA,NA,-17.0853685686851,130.886725020739,"N",0
0,2020-03-15 20:11:47.223006,NA,NA,NA,-28.9315281448558,117.270033935623,"N",0
